StationID,Visit,Year,Footprint,Mitigation Property,Valley,ValleyUpstPine,ValleyUpstDam,BBFM_ID,Easting,Northing,Longitude,Latitude,BHC20,Date,Time,SurveyDuration,B-ALFL,B-AMCR,B-AMPI,B-AMRE,B-AMRO,B-ATTW,B-BAOR,B-BASW,B-BAWW,B-BAYW,B-BBMA,B-BCCH,B-BHCO,B-BHVI,B-BKPW,B-BKSW,B-BLJA,B-BOCH,B-BOWA,B-BRBL,B-BRCR,B-BTNW,B-CAVI,B-CAWA,B-CCSP,B-CEWA,B-CHSP,B-CLSW,B-CMWA,B-COGR,B-CONI,B-CORA,B-COWA,B-COYE,B-DEJU,B-DOWO,B-DUFL,B-EAKI,B-EAPH,B-EUST,B-EVGR,B-FOSP,B-GCKI,B-GCRF,B-GCSP,B-GRCA,B-GRJA,B-HAFL,B-HAWO,B-HETH,B-HOSP,B-HOWR,B-LALO,B-LCSP,B-LEFL,B-LISP,B-MACW,B-MAWR,B-MGNW,B-MODO,B-MOWA,B-NAWA,B-NOFL,B-NOSH,B-NOWA,B-NRWS,B-OCWA,B-OSFL,B-OVEN,B-PAWR,B-PHVI,B-PISI,B-PIWO,B-PSFL,B-PUFI,B-RBGR,B-RBNU,B-RBSA,B-RCKI,B-RECR,B-REVI,B-RUBL,B-RWBL,B-SAPH,B-SASP,B-SAVS,B-SOSP,B-SWSP,B-SWTH,B-TEWA,B-TOSO,B-TOWA,B-TRSW,B-VATH,B-VESP,B-VGSW,B-WAVI,B-WBNU,B-WCSP,B-WEME,B-WETA,B-WIWA,B-WIWR,B-WTSP,B-WWCR,B-WWPE,B-YBFL,B-YBSA,B-YEWA,B-YRWA
PC21-C2-2,1,2021,No,No,Yes,Yes,Yes,BBFM0705,587483,6223815,-121.591744202646,56.1513266046352,DYF,2021-06-05,1899-12-31T08:22:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-C2-2,2,2021,No,No,Yes,Yes,Yes,BBFM0705,587483,6223815,-121.591744202646,56.1513266046352,DYF,2021-06-21,1899-12-31T07:42:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
PC21-C2-3,1,2021,No,No,Yes,Yes,Yes,BBFM0716,587687,6224007,-121.588398206392,56.1530136930735,DYF,2021-06-05,1899-12-31T08:40:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
PC21-C2-3,2,2021,No,No,Yes,Yes,Yes,BBFM0716,587687,6224007,-121.588398206392,56.1530136930735,DYF,2021-06-21,1899-12-31T08:00:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
PC21-C2-4,1,2021,No,No,Yes,Yes,Yes,BBFM0739,587990,6224257,-121.583439504254,56.1552033907803,CYF,2021-06-05,1899-12-31T09:04:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-C2-4,2,2021,No,No,Yes,Yes,Yes,BBFM0739,587990,6224257,-121.583439504254,56.1552033907803,CYF,2021-06-21,1899-12-31T08:26:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
PC21-C2-5,1,2021,No,No,Yes,Yes,Yes,BBFM4144,588205,6224535,-121.579887271987,56.1576606634392,CMF,2021-06-05,1899-12-31T09:28:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
PC21-C2-5,2,2021,No,No,Yes,Yes,Yes,BBFM4144,588205,6224535,-121.579887271987,56.1576606634392,CMF,2021-06-21,1899-12-31T09:00:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
PC21-C2-6,1,2021,Yes,No,Yes,Yes,Yes,BBFM4145,587739,6224475,-121.587407138495,56.1572077004982,RSH,2021-06-05,1899-12-31T09:58:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-C2-6,2,2021,Yes,No,Yes,Yes,Yes,BBFM4145,587739,6224475,-121.587407138495,56.1572077004982,RSH,2021-06-21,1899-12-31T09:29:00Z,10,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-D1-1,1,2021,Yes,No,Yes,Yes,Yes,BBFM3091,574364,6217723,-121.804569201195,56.0988289462508,RYF,2021-06-05,1899-12-31T04:30:00Z,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PC21-D1-1,2,2021,Yes,No,Yes,Yes,Yes,BBFM3091,574364,6217723,-121.804569201195,56.0988289462508,RYF,2021-06-21,1899-12-31T04:14:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PC21-D1-2,1,2021,No,No,Yes,Yes,Yes,BBFM0379,574335,6217385,-121.80512931167,56.0957972550027,CMF,2021-06-05,1899-12-31T04:58:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
PC21-D1-2,2,2021,No,No,Yes,Yes,Yes,BBFM0379,574335,6217385,-121.80512931167,56.0957972550027,CMF,2021-06-21,1899-12-31T04:40:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
PC21-D1-3,1,2021,No,No,Yes,Yes,Yes,BBFM4152,574574,6217605,-121.801227136433,56.0977362538126,CMF,2021-06-05,1899-12-31T05:20:00Z,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
PC21-D1-3,2,2021,No,No,Yes,Yes,Yes,BBFM4152,574574,6217605,-121.801227136433,56.0977362538126,CMF,2021-06-21,1899-12-31T05:03:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
PC21-D1-4,1,2021,No,No,Yes,Yes,Yes,BBFM4151,574823,6217844,-121.797158529966,56.0998442351467,DMF,2021-06-05,1899-12-31T05:48:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2
PC21-D1-4,2,2021,No,No,Yes,Yes,Yes,BBFM4151,574823,6217844,-121.797158529966,56.0998442351467,DMF,2021-06-21,1899-12-31T05:35:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
PC21-D1-5,1,2021,No,No,Yes,Yes,Yes,BBFM4150,575018,6218149,-121.793938867549,56.1025534240605,CMF,2021-06-05,1899-12-31T06:16:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
PC21-D1-5,2,2021,No,No,Yes,Yes,Yes,BBFM4150,575018,6218149,-121.793938867549,56.1025534240605,CMF,2021-06-21,1899-12-31T05:58:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
PC21-D2-1,1,2021,Yes,No,Yes,Yes,Yes,BBFM3095,578611,6219365,-121.735831824471,56.1128987681519,CMF,2021-06-05,1899-12-31T05:43:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1
PC21-D2-1,2,2021,Yes,No,Yes,Yes,Yes,BBFM3095,578611,6219365,-121.735831824471,56.1128987681519,CMF,2021-06-21,1899-12-31T04:27:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
PC21-D2-2,1,2021,Yes,No,Yes,Yes,Yes,BBFM3094,578018,6219525,-121.745318689238,56.1144331995833,CMF,2021-06-05,1899-12-31T05:01:00Z,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2
PC21-D2-2,2,2021,Yes,No,Yes,Yes,Yes,BBFM3094,578018,6219525,-121.745318689238,56.1144331995833,CMF,2021-06-21,1899-12-31T05:00:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PC21-D2-3,1,2021,Yes,No,Yes,Yes,Yes,BBFM3095,576950,6218948,-121.762655998759,56.1094234244805,RSH,2021-06-05,1899-12-31T04:32:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-D2-3,2,2021,Yes,No,Yes,Yes,Yes,BBFM3095,576950,6218948,-121.762655998759,56.1094234244805,RSH,2021-06-21,1899-12-31T05:28:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
PC21-D2-4,1,2021,No,No,Yes,Yes,Yes,BBFM3101,574657,6218563,-121.799625476652,56.1063288413554,DMF,2021-06-05,1899-12-31T06:29:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1
PC21-D2-4,2,2021,No,No,Yes,Yes,Yes,BBFM3101,574657,6218563,-121.799625476652,56.1063288413554,DMF,2021-06-21,1899-12-31T05:59:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
PC21-D2-5,1,2021,No,No,Yes,Yes,Yes,BBFM3102,574463,6218308,-121.802815046452,56.1040684911264,DMF,2021-06-05,1899-12-31T06:51:00Z,10,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0
PC21-D2-5,2,2021,No,No,Yes,Yes,Yes,BBFM3102,574463,6218308,-121.802815046452,56.1040684911264,DMF,2021-06-21,1899-12-31T06:18:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0
PC21-PR-38,1,2021,Yes,No,Yes,Yes,Yes,BBFM1374,607605,6236561,-121.262813677746,56.2616782968077,WGR,2021-06-08,1899-12-31T07:23:00Z,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PC21-PR-38,2,2021,Yes,No,Yes,Yes,Yes,BBFM1374,607605,6236561,-121.262813677746,56.2616782968077,WGR,2021-06-24,1899-12-31T08:53:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
PC21-PR-39,1,2021,Yes,No,Yes,Yes,Yes,BBFM1375a,607396,6236515,-121.266204734769,56.2613124879588,WSH,2021-06-07,1899-12-31T05:46:00Z,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
PC21-PR-39,2,2021,Yes,No,Yes,Yes,Yes,BBFM1375a,607396,6236515,-121.266204734769,56.2613124879588,WSH,2021-06-24,1899-12-31T08:35:00Z,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
PC21-PR-46,1,2021,Yes,No,Yes,Yes,Yes,BBFM1311,606770,6235559,-121.27669159506,56.2528682260534,WGR,2021-06-08,1899-12-31T06:55:00Z,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PC21-PR-46,2,2021,Yes,No,Yes,Yes,Yes,BBFM1311,606770,6235559,-121.27669159506,56.2528682260534,WGR,2021-06-22,1899-12-31T09:04:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PC21-PR-56,1,2021,Yes,No,Yes,Yes,Yes,BBFM1235,605447,6234696,-121.298378517391,56.2454133468714,CMF,2021-06-06,1899-12-31T09:28:00Z,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
PC21-PR-56,2,2021,Yes,No,Yes,Yes,Yes,BBFM1235,605447,6234696,-121.298378517391,56.2454133468714,CMF,2021-06-22,1899-12-31T08:28:00Z,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PC22-007,1,2022,No,Wilder,Yes,Yes,Yes,BBFM1215,616913,6234543,-121.113524289663,56.2413579625493,DSG,2022-06-01,1899-12-31T08:09:00Z,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PC22-007,2,2022,No,Wilder,Yes,Yes,Yes,BBFM1215,616913,6234543,-121.113524289663,56.2413579625493,DSG,2022-06-19,1899-12-31T08:03:00Z,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
PC22-008,1,2022,No,Wilder,Yes,Yes,Yes,BBFM1253,616553,6234827,-121.119204581056,56.2439965968525,DSS,2022-06-01,1899-12-31T07:38:00Z,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PC22-008,2,2022,No,Wilder,Yes,Yes,Yes,BBFM1253,616553,6234827,-121.119204581056,56.2439965968525,DSS,2022-06-19,1899-12-31T07:33:00Z,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
